timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-19T20:26:37,codecarbon,6860eceb-34a1-492d-8f5e-9c732f2b1d97,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.366167100029997,6.63744414477763e-06,2.8051459868128003e-06,8.015552,0.0,10.0,4.151819031876189e-06,0.0,5.1516050000726766e-06,9.303424031948863e-06,0.0,India,IND,,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,20,13th Gen Intel(R) Core(TM) i7-13700H,0,,,,15.730339050292969,machine,0,0,0,0,N,1.0,0.0
2026-04-19T22:57:34,codecarbon,2f124422-1c02-4b4e-9565-9b9d9fa65e79,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.4202473999466747,6.8278893700388175e-06,2.821153478024295e-06,8.002829888,0.0,10.0,4.264186084956967e-06,0.0,5.306176944415913e-06,9.57036302937288e-06,0.0,India,IND,,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,20,13th Gen Intel(R) Core(TM) i7-13700H,0,,,,15.730339050292969,machine,0,0,0,0,N,1.0,0.0
2026-04-19T23:28:39,codecarbon,a9acdfd3-c862-492b-bafa-621f12278a63,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.419818399939686,6.840470079318834e-06,2.8268526594761544e-06,8.005334336,0.0,10.0,4.264354653876665e-06,0.0,5.32364222227544e-06,9.587996876152105e-06,0.0,India,IND,,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,20,13th Gen Intel(R) Core(TM) i7-13700H,0,,,,15.730339050292969,machine,0,0,0,0,N,1.0,0.0
2026-04-19T23:56:11,codecarbon,8f180b2c-1306-4f9e-98ce-1e0c82529488,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.4438417000928894,7.133184892759154e-06,2.918840812188459e-06,8.533871000000001,0.0,10.0,4.605013096684225e-06,0.0,5.393269722440487e-06,9.998282819124712e-06,0.0,India,IND,,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,20,13th Gen Intel(R) Core(TM) i7-13700H,0,,,,15.730339050292969,machine,0,0,0,0,N,1.0,0.0
